Income,Customer_Seniority,Numwebvisitsmonth,Id,Total_Children,Customer_Seniority_Days
179361,2012-08-16,4,1893c6f2-9055-4696-a680-02b35e9309b3,2,867
85528,2012-08-01,17,ea941ec2-1bc1-49c6-bc64-bd7ad53eaac2,0,882
46964,2012-11-03,8,236ddef5-1884-4389-9f15-e09eb937a225,3,788
115662,2012-05-25,27,3159086d-d611-41b3-9056-778c263826f0,1,950
34012,2012-12-31,16,857ce1e5-cba7-452f-9508-a45a6dbeee7a,4,730
142904,2012-07-23,11,2219dee1-47b1-4d24-9416-edc6e2dda1e8,0,891
86957,2012-08-23,22,0cafcc57-25b9-4b07-956a-dcefe0aaa37d,1,860
113715,2012-10-09,1,d58bf71a-b534-4938-a830-7bec648af727,1,813
33789,2012-03-21,12,e6c38ae4-0037-4671-9dba-1b047baf649a,0,1015
15606,2012-06-18,16,67fb3d9e-da07-4f9d-9018-fbdf2bfbb652,3,926
35088,2012-02-20,26,10b52b92-e348-4028-80e4-5761a00f2895,2,1045
122339,2012-08-15,18,0cb48065-a87c-4e5e-93e1-52a5d63c84c1,3,868
75417,2012-12-10,29,1a8db492-54f1-471f-a9fe-d315b636990c,4,751
103054,2012-06-06,22,54a9d1f3-fc4c-409c-a500-f7725d3d26e1,0,938
69497,2012-10-25,8,1b6b47ba-4b42-4675-b385-fcee1a8b5182,2,797
56348,2012-06-27,21,4da9dde9-6673-4310-aa23-c31232dc73b6,1,917
21996,2012-03-08,18,86bdc0f6-c29c-4d6a-9d0a-cd2a00e9c7b9,1,1028
71255,2012-05-10,25,e2a07f64-ac8f-43cb-bd5f-0ce90f7389a2,0,965
84519,2012-12-08,4,19d5365f-6061-461a-ad42-8704080735f5,1,753
152394,2012-09-04,22,6f755418-cecf-4290-a09e-17c1b7faf677,3,848
83851,2012-07-10,1,1ed81326-4910-44c4-9f0e-4ce7263e72b8,4,904
69179,2012-09-05,3,491338b1-816c-4889-9f7d-45283fae396a,3,847
10793,2012-02-06,20,f1c394c8-1d22-44c5-924d-b02fb328150c,3,1059
128864,2012-02-08,1,ef3a9670-148c-4d36-8984-3803ddeebfef,2,1057
99005,2012-03-31,18,ac685887-6d62-4a92-a208-650274b0bfd7,3,1005
92313,2012-07-03,1,24991ef2-5b63-433f-845d-7161ffb7ae63,1,911
179261,2012-12-14,26,67ede9ba-6206-450f-be48-bcb6efab793f,4,747
7974,2012-03-19,16,08f2036f-4a96-4cce-bf16-c971657ea1b4,4,1017
20732,2012-05-20,20,73968e57-df2a-4b81-bc79-b74ce0e49453,3,955
27298,2012-06-21,32,5d1da541-079b-4abb-b9d0-fa459ee30567,1,923
160020,2012-10-01,1,12ca2eb3-94c2-4682-974a-7892de4284f3,2,821
66971,2012-12-24,19,ba24a156-b47a-409f-b164-8674a210250b,3,737
176969,2012-04-14,11,1c54f8ea-b98a-4a12-90cf-6a83d6aa4e6c,1,991
86231,2012-10-23,32,18e7d1e8-bfd4-48ee-9c01-45c22cc7e807,2,799
24967,2012-07-24,9,d02c5bb6-562b-4a6b-b178-c0ec6119d226,3,890
135122,2012-03-30,27,cb24d699-262a-4735-9df9-b206ade9c9f6,2,1006
20871,2012-10-18,11,faae09c7-86de-4e9c-bc40-fde9a8a6ee94,3,804
142296,2012-06-04,16,83acb12c-c1eb-4c3c-bf38-ae5d7a069c8d,3,940
131061,2012-05-19,27,f1afda5c-06de-42f3-9031-24b96dc9ac75,0,956
39211,2012-02-12,6,d1d3a903-83c0-438a-8bc4-c958372cf027,3,1053
35820,2012-06-15,16,26234f23-4f47-4569-a593-0ef809968d03,4,929
58819,2012-01-24,19,ceb0677b-1385-450b-92aa-9e1b8ecdb4e9,2,1072
117826,2012-10-23,32,fc36b40d-ad7c-484b-ac1b-4492d2ba8879,2,799
100319,2012-05-23,14,1a10d4c1-35e0-4c80-a6f2-6e14ecf018e1,2,952
19522,2012-04-16,10,ca5d1397-13f6-4646-bdda-a7cc34322b55,2,989
12735,2012-08-01,10,e3b3491c-e136-4751-b4b9-e1e3a30a7c38,1,882
68248,2012-09-21,27,5bddafb7-5b1b-4d5c-bd6e-ae40bf15d4a5,3,831
22969,2012-07-20,19,83916c2b-aec5-4f7f-9013-edc678af3fb2,4,894
20785,2012-10-22,11,44a47fa7-f2fb-4921-b40a-6de6816d8529,2,800
122980,2012-10-27,25,531498ba-2c4a-45dc-bb61-80212c5397ff,2,795
161607,2012-03-16,7,f210492e-d1b8-4401-ab40-6848adf9e054,0,1020
169060,2012-02-12,22,98a1bbdf-04a0-4ae3-ba26-58ccd2595fd1,1,1053
143918,2012-08-01,6,a1c1aaac-e616-43d8-9fe8-b8b8ebacbdfd,2,882
71541,2012-08-27,26,7539479c-317a-4718-8215-e202cf2d2df1,2,856
148154,2012-12-29,22,147486e0-fcbf-4ad9-9d60-d9f80daca87a,3,732
88645,2012-07-21,30,60209d9c-e296-491a-880c-2e82f17be3af,2,893
14811,2012-07-30,10,2d0334e7-a14d-444e-b6e6-86e5b2bb112b,3,884
146927,2012-06-22,9,03b944fb-aced-43a3-aa4e-b1a2a067ee68,2,922
80745,2012-10-11,21,3ac5d5c0-4be6-4b69-85ee-e1a10c9c8144,2,811
71499,2012-05-11,29,88fa93df-0736-4b0d-be6e-d37c595c75a9,2,964
63412,2012-05-17,15,68a46ca9-88ad-4aa5-b89a-cc70fb59ccc0,4,958
16236,2012-12-09,18,3f4f2d36-29f5-4864-b279-1c1bc162aa17,2,752
78868,2012-05-06,24,ffd4af60-43bb-47b5-a8c8-826cdeb9f570,0,969
96177,2012-07-30,3,1eb67227-48d7-4af7-be6a-e31393dd6669,2,884
90945,2012-11-05,12,b0fc4373-9af8-435c-b95d-8c62985f1de5,0,786
86456,2012-06-04,32,07f6577a-13ff-4a45-b555-714073ba612b,2,940
37988,2012-02-24,16,b61c529c-5a29-47c4-af7a-afbe06b134cc,4,1041
118882,2012-12-04,12,1749d4ea-173a-4e00-b4f8-33d9b273eaa5,2,757
172928,2012-04-01,2,4c764305-3357-4d54-bb4e-5f931d0a0a23,3,1004
180340,2012-11-01,22,3b851c32-1262-40e3-8fb4-765cc0006c2d,2,790
10103,2012-12-10,4,6def3d75-5edf-48ca-92b1-910b3ee3f609,2,751
91835,2012-05-22,31,09fba594-1266-40e9-a93a-6c6770e923b5,4,953
109491,2012-11-12,31,84ea6d93-0812-4e49-ab3f-0a13eaf55e5c,3,779
47738,2012-01-27,22,a6738db4-56db-4366-b315-e9747cc94a74,4,1069
15501,2012-11-13,6,fd7b70be-6120-420f-aa78-fc65c1119bed,2,778
131784,2012-03-04,22,8086dfbe-b2ea-4b8a-9b3f-2f8cbff4549e,4,1032
68369,2012-10-12,16,75ad1e89-769e-4a5c-8188-c563ce7a6ede,0,810
128762,2012-06-10,24,2ee498dd-3784-46c3-b7b5-3afd816e8bba,2,934
147735,2012-12-30,22,67955973-0e49-4a18-babf-d759b9fe9ef9,1,731
170089,2012-09-18,7,24b7373b-e7ca-40dc-860b-9d7ed33b07b9,2,834
23635,2012-06-02,16,ff35b3a7-1681-4f32-8815-1760ee0078a0,0,942
94034,2012-11-28,20,5e0dc689-0231-475b-b982-5faa621f61f2,4,763
34441,2012-04-22,18,c38816d9-2077-4ac5-93e0-421c66ff2fe9,4,983
123051,2012-05-06,31,58202268-f1b6-4a00-9ac3-3db2e6eea23f,0,969
167191,2012-02-03,15,00fef5b2-88fe-47fb-9dbb-384b61be42c9,2,1062
129965,2012-02-21,27,4af441c6-13ce-4725-8006-ba61fce04705,2,1044
103886,2012-05-21,10,1b443916-fda5-4df1-9b04-1fc23f3a8b67,3,954
175782,2012-11-13,14,a286dbdd-085d-4b7a-99b7-fd7d2d7a79e7,3,778
58699,2012-01-21,6,3d269bdf-28f4-4d80-8116-656fd5b8d42f,0,1075
154628,2012-08-27,32,a240c262-5d54-486e-bd44-6fbed82ff200,1,856
173140,2012-05-11,10,e9dab4e0-4cfc-42e0-bf7e-549d7d9c8757,0,964
154985,2012-11-13,30,58a97fe3-529a-479d-a05e-636e725bb43e,1,778
18021,2012-12-22,21,7f9d85ff-4f42-4863-94d0-386c7fd45b66,0,739
28105,2012-07-26,8,18f074fa-76fc-4cae-a7a7-8d64f2638b6b,4,888
129921,2012-01-25,10,1b2ebc74-a0eb-4ecb-87b6-0efd757ff3cd,1,1071
16914,2012-03-26,29,8cac60e2-dd1f-4c18-8c70-9bf62d47fbcd,1,1010
71863,2012-07-06,6,f2287783-ab72-48fa-b13b-ee1864af58e9,1,908
80666,2012-06-16,17,35590c6f-9f81-4f64-8760-de51d7aa0078,3,928
166203,2012-12-19,31,5d247d9f-18bb-41c3-a0e8-e524cb3840d7,1,742
177801,2012-05-04,23,76a815ae-81b1-404f-a88a-39c42f6f94ce,4,971
151950,2012-09-09,32,3bc540e6-1f24-4384-8486-0fd1fae755bc,1,843
161866,2012-08-19,14,34eef16d-9eb5-4a39-9866-4342c708947b,3,864
148959,2012-03-08,2,25efdbfa-c162-4158-a0df-8365295769b3,1,1028
105985,2012-06-04,24,32b69757-9752-4b44-90e0-7ce9befa3d33,4,940
157648,2012-08-05,32,b7c5e204-a24a-4067-950f-fc51ae1e0c0d,4,878
53047,2012-03-13,13,0cf1e307-056f-44a6-b59f-c0c1ce06acfb,2,1023
165777,2012-05-18,12,2db15530-90b5-4b07-9322-5a8a5cb0c2d5,2,957
178595,2012-12-25,14,8ff7552f-2e42-49ad-a14b-199f508ca2c6,2,736
101362,2012-12-07,2,c795c179-3ddd-4782-8411-a666c78cc711,2,754
6591,2012-07-21,4,295106df-dca7-48f2-8bb0-3da267cb1a0b,2,893
52530,2012-11-05,13,0ee136f3-0056-44e5-986a-d73c5a948b1c,3,786
89483,2012-10-14,19,2bef0804-d2d3-44dd-a67a-ad74bd3e3246,2,808
88713,2012-03-29,9,053ef013-0e8d-40a5-a28b-bbf1fff5a2b4,3,1007
163012,2012-07-03,3,75b5a6ed-3562-40c4-9f03-3c5fb9069f8c,3,911
12119,2012-02-08,15,2b2fc779-96a3-437f-b539-cc44d01b715b,1,1057
69578,2012-09-11,11,1788cefd-616c-4e99-ac01-cc27811d6c9e,4,841
24539,2012-07-12,19,aa1b65a4-6da1-46cd-86d7-881f1ed2c213,2,902
159868,2012-04-04,32,9510af3d-6f5c-4023-81fc-104c98423145,0,1001
112699,2012-12-07,13,00d80983-f1d3-42ce-b9b8-00fa5ad7fb15,0,754
20585,2012-12-29,30,e3d57715-1861-4913-bae5-e888cf2079ec,3,732
54612,2012-11-18,32,627d4aa3-0c87-466e-ac3b-37f27e3f051c,1,773
111523,2012-06-20,21,a7f8df3d-7739-4e4e-8903-0ebd2d55030d,2,924
25055,2012-05-27,24,ee60e75c-5a4f-4c23-9ca8-9646e9131ec2,0,948
141745,2012-01-28,1,7b2cb5f8-5347-402e-b3e2-9dc80d294322,3,1068
101670,2012-10-03,2,1c6b6389-1be0-477e-8d73-be5743b3b338,1,819
39763,2012-09-15,15,c38dd85c-a8a8-4f12-8dd2-65cf6d8b34c0,3,837
129906,2012-10-16,26,cc585025-c56e-435b-97f5-2fbb804ecae4,1,806
36909,2012-03-13,1,d69f71ae-e597-4701-97fd-61f308fcdf61,3,1023
82262,2012-12-06,30,f6e6125f-4cab-41c3-84c1-b52714517297,3,755
120188,2012-01-22,4,335a0b16-4af0-4930-83e1-fbd6ef96a89f,4,1074
105366,2012-08-26,4,3bb55673-9fe6-4033-8252-f38c565cd938,3,857
122905,2012-09-21,30,0520b12e-9324-42db-89b8-3dd633f14873,3,831
107665,2012-08-13,3,dab588e2-8b64-4cac-bfb6-d4ce93234bf7,3,870
11287,2012-07-18,9,3720644c-4952-49d2-b1ee-d4f7c8224396,2,896
88434,2012-06-03,32,f35193ac-05cc-4af1-ab48-7e0fe31070af,2,941
126252,2012-03-21,11,51901428-6927-4503-9578-700401f97671,3,1015
121044,2012-03-08,9,e05fe9aa-b87e-4165-b345-43d03bc6feb7,3,1028
161625,2012-01-04,24,77517b2a-0076-48cf-a188-1d1c895382f3,0,1092
127680,2012-08-25,12,644bc07c-e0a0-4f06-a874-671348201845,1,858
104608,2012-01-21,15,c394598a-19d2-411d-805c-c22d210242b9,3,1075
99649,2012-11-09,13,5a872709-501f-4e1c-9ebe-77b1dc837f29,2,782
180049,2012-01-17,8,5a4f2a36-20d2-43b2-8e6b-492a747b43bb,4,1079
63107,2012-10-13,23,c6c2b06f-ad97-4c57-a803-78c56f44d4f3,3,809
82888,2012-07-01,10,72308c47-06d5-4988-b976-df2da40d998b,0,913
154045,2012-06-27,21,0b8605ce-c04f-4505-8a72-1dd695e736e7,2,917
40006,2012-07-31,30,d95e35f1-6045-4dcf-8e29-784efaf327e0,2,883
127836,2012-01-15,8,65316106-2d69-4b13-a9c6-44f8ea2a58a8,4,1081
131714,2012-09-04,25,c9d1c17a-6e2b-4b84-8421-d269929cda08,2,848
92264,2012-06-02,2,f810b33f-6f65-4503-90ac-732cd2b6b8b8,3,942
40504,2012-11-26,7,0710be4b-82a6-42b5-8721-5ca16fb24b48,2,765
126165,2012-04-16,2,fc359c9f-32c5-4253-bbdb-8cff8eab514c,4,989
160199,2012-03-08,22,a94d42a3-8c79-432c-8801-c4467c7d080a,3,1028
129292,2012-09-08,32,ffc65e87-989b-4a8a-acdc-23f5989be5e0,1,844
48602,2012-05-08,14,119ba1aa-005f-4b06-9ba4-3f74e865e370,3,967
154514,2012-05-12,9,dbe80bdf-a885-4681-9659-744b21add422,2,963
56609,2012-09-04,28,06c10f29-6484-4b9d-a1d7-e9855f122b7e,2,848
65397,2012-12-23,2,dfeae63d-54a8-44d9-a970-f996bea9e217,1,738
59101,2012-07-10,20,4a228543-6d9c-4aa5-b1ee-c7a0397459cf,1,904
12784,2012-08-10,30,3c52f8c0-b3dd-45de-99e3-b7ca9d00e97b,2,873
78578,2012-12-04,2,d5216489-a3b4-4dde-9ad4-ed9cf19650e6,3,757
8233,2012-07-01,4,bb449dbb-07df-4fd9-bd16-a2fe6d2b13c5,1,913
95353,2012-07-01,8,c15ee9a6-dfe8-4ec4-9356-771e8551032c,4,913
38871,2012-03-09,23,04bcf31c-fd53-44dd-850a-fe16c98f69a7,2,1027
8392,2012-10-28,13,874ad429-89b0-4eaa-ba29-6870b93ec3e7,1,794
159492,2012-07-25,5,6a4e4117-d977-42ed-9066-59bc6d353625,2,889
80125,2012-01-20,6,4cf09229-0e95-48e2-8d2a-6ceb4618388d,3,1076
64326,2012-07-28,18,2528a6f6-aca5-40f8-a2ce-0dc5eb4f1f42,1,886
107836,2012-08-13,32,74b0e071-4469-4f21-af8c-cd06984e74aa,3,870
137289,2012-12-09,9,9acab197-02e2-4614-9975-702d41c66f66,3,752
66322,2012-04-30,10,c6bb5555-768f-4bd2-92b0-96bccf99edbf,2,975
178423,2012-07-05,18,83ec2db0-9c62-44fc-ac47-6cbd427ba159,2,909
128591,2012-01-25,8,6bde6e5f-9a3b-46c2-95ed-cf0c399c990c,2,1071
30498,2012-04-30,5,eb536163-54d4-400f-b12a-d5730606392f,2,975
57063,2012-11-19,31,ebbcc03a-0ef5-41b7-acbc-830f1ae872b6,3,772
104838,2012-07-28,32,b8913241-6af2-4ad1-a291-d741ce6dd539,2,886
157988,2012-03-07,2,5931c112-d180-484f-86d5-85a65a441b24,2,1029
132279,2012-01-03,26,c84a8f38-3f89-4cda-9c7b-8b7eec4a2632,1,1093
105182,2012-03-05,11,13541c60-235c-4089-836b-adacecddedac,3,1031
125574,2012-04-06,19,82de9223-3b1d-412e-a823-856107a99707,2,999
18442,2012-09-08,24,5d74be82-fd68-4bf4-a665-cab58ac05986,1,844
135381,2012-04-03,2,6ae465f2-3dbe-40ad-8a11-2f79980f5d34,1,1002
143336,2012-06-24,13,601a9481-9d3d-4c87-9aea-dddd11e19dae,2,920
174306,2012-07-18,23,7cae3db4-f6d3-4bbc-86bb-4961ef4f6eb4,3,896
113932,2012-10-22,6,78d8dc59-1fa0-4d1a-8cdc-d4a5e4e1e941,3,800
165402,2012-01-07,19,04060a31-371b-4991-9361-07954e325ec7,3,1089
168225,2012-02-01,30,010194d5-4581-49bc-b5aa-6d45ad2fdc02,4,1064
50370,2012-08-30,23,953b5a97-1ca6-4012-9131-f90891b41779,3,853
64424,2012-08-03,2,1c2d7184-de5f-442d-901e-93eb9677b040,3,880
106715,2012-02-17,20,21939bf7-a235-4141-88db-64dae232046b,1,1048
36598,2012-05-30,9,7dd0efcc-b344-4412-b510-10877a1cd575,3,945
134763,2012-05-25,23,2e5d290e-1b34-4d3c-81b1-b92d7187774d,3,950
96205,2012-04-18,4,4860c4da-bad7-4b06-920d-392892c74064,3,987
41585,2012-11-03,32,e22da050-7333-4169-a0f2-c665b42fe3c8,2,788
139480,2012-03-25,27,21f4d256-5e6a-46a3-9a3a-522f69f56263,3,1011
129825,2012-02-27,26,5d0183f3-7fc8-4000-a7e6-993106f934b5,2,1038
168234,2012-02-14,27,7d3f61ad-4f18-40f9-8ba2-46b8eeec24ef,3,1051
30044,2012-10-28,17,e91aa508-86ea-467f-aaba-df12f70eb354,3,794
39574,2012-12-12,22,cb6952ee-2de6-478f-a647-4871c761002e,3,749
83263,2012-01-24,24,440c143f-ff04-4cfd-8980-0175d424b5df,2,1072
94928,2012-07-28,22,a7bbe812-198d-48d5-9333-afb8c70472e7,2,886
127773,2012-05-18,8,f33800b5-7de5-42ab-97a3-039b8cf29a72,4,957
34016,2012-10-16,9,038dd9ae-3aab-4ed7-b972-ede79b205844,4,806
81018,2012-08-13,2,dd6b4703-b7b4-4241-9a11-b6c5e5dc1d75,4,870
71008,2012-03-10,31,bbdc0dca-6714-4e7c-b489-bcfefc6507f7,2,1026
157141,2012-07-03,30,ae254bd7-1dbd-41b5-904b-17342bfc3ff2,4,911
120702,2012-08-09,6,31566af5-4f4f-428e-b228-0cbdf3c96725,0,874
136899,2012-10-28,19,1e5c82eb-f658-4d4a-b23c-7eadb58288d2,3,794
124493,2012-12-08,5,26393290-1fc8-47f4-9ebe-d26a830f006f,3,753
23419,2012-02-22,12,041507d4-e1af-406d-b4e8-3ad8d22ec05c,4,1043
112839,2012-12-12,9,6ea859c9-8ac1-43c3-a9e6-b1a2cb47809a,4,749
128486,2012-06-15,26,2b2e12d5-67bf-4b09-9298-439638ed3beb,2,929
31938,2012-12-26,31,4796892a-2091-43bd-a416-892646ee4f99,2,735
163987,2012-06-11,28,e2398862-1262-491e-a082-2561528e97c3,3,933
34403,2012-10-20,27,8fab02b7-41d5-453a-bcbb-804cd81f5655,4,802
43385,2012-01-25,8,a2aa0225-cbf9-4f48-bd98-8afc60b1cf53,4,1071
28239,2012-10-21,5,b45d4090-2a61-449a-add1-5e1de28648a9,3,801
167187,2012-05-20,24,3b73b2b7-b9a4-45fa-9b36-35ae0906150b,1,955
103287,2012-02-26,32,96bba9e8-7cd5-4454-a402-47f4cc3d3c27,2,1039
122924,2012-05-05,23,b83b1793-b650-4888-b609-5ef973e25e24,3,970
104064,2012-08-25,31,3a9967cf-e3a0-4687-ae91-3510bde5ef8b,2,858
168488,2012-08-15,7,8dfb3b22-280e-4e78-8408-7632c8676afd,2,868
57217,2012-03-04,27,0d3cde30-ddbd-4c16-8324-edb3d8bd862a,2,1032
71347,2012-04-16,11,20cb0418-3976-4010-8ef6-2041b2e3772a,2,989
156293,2012-08-15,32,eb683dd9-bd58-4b24-b9ee-f25847925a56,2,868
65197,2012-05-04,2,0cfe0c7f-27f0-4e5d-b7bc-5bd19525bdec,1,971
46654,2012-04-05,21,f9a029bd-96ea-4ac8-ad42-848983253cd3,1,1000
113219,2012-10-30,15,91f0123a-3f95-4405-82e5-5fd9c3887577,2,792
105502,2012-02-25,3,d8c266b9-d775-4841-bfce-42292d2ff4d5,1,1040
180440,2012-08-31,16,0267dfdc-24bf-47cf-80de-1d1b91430972,2,852
46879,2012-07-23,19,1af2c137-e8ee-48b1-8f82-bba8e016a3ce,0,891
132929,2012-07-30,9,50943e5c-4ecc-47f0-8b1a-03de40da4b2c,2,884
103560,2012-09-09,12,361f667e-062f-4d82-acea-99731d20a91c,2,843
108717,2012-05-26,15,1c005db7-d25d-4fc1-9964-fb53ba4e6334,2,949
174350,2012-02-03,28,a4ec876f-7e9e-4c80-a7b8-4ec650bd6cc2,2,1062
90089,2012-11-12,27,03aa4272-a0ab-40a9-83dd-9efa9b6667d2,2,779
160901,2012-08-12,30,80feff57-c025-4d2f-8ad1-f6dda1d7af13,2,871
29603,2012-01-08,14,b6379e0f-c4ac-4529-837e-ffb705548a87,2,1088
6087,2012-04-17,1,68ff45cc-1edc-4fa0-ade3-3b5e7914de1b,3,988
172514,2012-04-28,8,b51f524d-600b-4631-a50e-19a22819178f,3,977
108779,2012-07-07,21,4c1436ca-462e-4a37-8d2a-83ab2e5285e2,0,907
164063,2012-06-20,22,df6a4f3f-ba70-47e7-8748-28e8fa992e8a,2,924
161083,2012-06-12,19,1a8ad331-d248-4829-a63f-901509d156f4,4,932
7371,2012-12-05,8,68cad47e-e7a0-4a11-bd89-b21a3d505fab,3,756
130814,2012-09-01,29,05d04af8-27de-411e-b216-2623f49db869,2,851
85242,2012-05-19,25,0271082c-db77-4b4d-811f-747f31b70f9a,1,956
137326,2012-10-08,9,0f3fd8dc-3040-40df-aaeb-e0972286a19f,3,814
10982,2012-08-20,3,0146ba25-f397-4b60-bc47-095c4decf146,3,863
36792,2012-12-31,26,3331730b-741c-4beb-9a06-c2bee5f6d068,2,730
85217,2012-01-18,16,80e73fe8-03a5-457d-88dc-60a71d25e414,1,1078
175343,2012-11-09,25,33865daa-4726-4418-9244-9522d03fc8c8,3,782
75276,2012-06-22,14,3a76d794-2fc0-439a-aa59-be5667c123e5,2,922
155733,2012-11-27,26,1640cf44-586c-443c-9b98-2944b807e0e6,2,764
124865,2012-07-06,18,692145a7-74ac-4416-bc5e-ba9f2186d881,3,908
91792,2012-09-01,12,0b44e41d-8dcf-480a-bbb1-b26f9906cf7b,3,851
91003,2012-01-17,26,c205f4df-c775-4d4e-83e4-011b1a45f3a6,0,1079
180387,2012-12-26,2,07900840-d5f9-4e49-a829-d4693c9fd036,3,735
54698,2012-08-03,27,e30758dc-5059-4d9d-8fc4-4fbd2ad50978,2,880
62834,2012-12-31,22,eb24efa7-7229-452b-a142-1fe60f19d047,1,730
169584,2012-05-03,23,cbe862a0-409b-442a-940e-3f6968d19829,4,972
179561,2012-02-07,23,ed5a3286-334a-4e6b-9884-a2dd8e2d893c,2,1058
26167,2012-03-31,11,d01ef6fe-0a03-4e68-8ab3-b43ece770cda,1,1005
156750,2012-07-07,27,f1363ef8-774f-4d31-ac07-3dea19437b21,3,907
102837,2012-02-28,29,226e217a-c306-4ff6-a267-0e8d7094848b,2,1037
37571,2012-07-15,15,81c15e46-8647-4582-aa28-80ff31e8c7e3,0,899
94096,2012-12-13,8,bacc7863-5759-47e8-9d15-42c31b33b97c,1,748
74762,2012-04-22,15,d6985f54-c995-49b2-af2e-812c4c2a1424,3,983
77412,2012-01-04,22,87557291-a456-4bc6-9fd8-a1f6a78f9bb1,4,1092
84799,2012-04-16,4,19b760ad-7890-4f4b-b70e-41791db616d2,0,989
151661,2012-07-02,18,ebe14b99-0aa1-4796-9d38-c0cdab029fc3,0,912
88329,2012-06-21,8,c8b69150-d8ef-49c9-8900-676b6fc79699,1,923
39995,2012-07-27,15,9d86d9d0-60c1-4f10-b9ec-49988b347f18,1,887
152356,2012-08-15,23,037d8ad2-daa2-42c7-80b9-69e825312b7c,2,868
75137,2012-11-29,15,7c089d2d-f921-4ceb-95d6-565a35b9014b,0,762
103893,2012-11-01,1,448cab43-2931-4bc7-901b-3511b5138b82,4,790
138444,2012-10-21,25,bd925a10-f3bc-4f1c-8599-23ebd07f8f83,1,801
105795,2012-11-30,18,f2ecacfe-f2eb-4e81-b020-2bc5289cd292,3,761
70616,2012-01-03,27,0df04af4-a6c8-4e8b-a510-f4b24e31cbb5,3,1093
171061,2012-06-16,30,7c3fa795-9c68-4661-a9be-95dfcabcb4a8,3,928
82439,2012-11-22,9,6f5c9e29-6cf0-4db0-9180-e09953b04d4a,1,769
137543,2012-08-13,17,7456cfe3-c7f9-41fe-bc40-01a5c51ad970,1,870
41256,2012-11-13,25,4d1f7654-47b8-4781-9da4-f8317f6d26e7,3,778
102107,2012-09-06,19,517f14ef-ed20-4bc2-8984-ba7c8e91944d,2,846
47888,2012-02-06,1,576700ee-6c8f-4c84-b538-ece9ad3569b4,1,1059
170181,2012-10-01,23,6f9b43b8-6ae7-470c-85fb-a8e2bc92e6a2,4,821
145020,2012-05-07,4,ee933263-b796-4194-ad11-de206a710dc1,2,968
88604,2012-09-17,9,edb36b22-4017-4d13-b882-7f41060e0198,2,835
20267,2012-02-22,25,8ae5c0dd-3e00-461b-821b-591ffab28d16,2,1043
60850,2012-05-20,29,f6c64ea3-9b51-4e3e-96a7-3cf1ad2790a3,3,955
34072,2012-08-20,11,75fe9ddb-a1fd-4f1e-ae98-7e2107f1e347,2,863
50140,2012-05-20,20,3e43d705-f87a-4ac4-a6d9-0a4bf81ebe71,2,955
6231,2012-07-02,29,0d7079ef-d546-4a07-94c9-1592b7609922,1,912
18589,2012-01-26,31,8c298efb-d90b-48f0-9745-0c224b8374df,3,1070
28025,2012-02-10,4,34e78e1c-febe-4674-9461-399f80dbbd77,2,1055
169212,2012-01-16,22,82f007f7-3d0a-408c-8067-f35176f1bf7e,0,1080
167420,2012-04-09,2,c7e7353c-b512-4d4e-a95d-0d84cb6455eb,1,996
70668,2012-10-21,17,86bf6913-76f7-4af4-b48f-8b8cc3e87e5e,0,801
11324,2012-07-16,29,75a4b030-0107-45ac-8d2e-64b48b8e51dc,3,898
120431,2012-10-03,30,b1381dd9-fb2f-4236-9724-3bc043f112cd,0,819
121693,2012-12-03,14,367b1130-c641-4264-8c2a-a0528162ceb6,1,758
34171,2012-02-08,29,0d2c3c00-b2ed-45b6-8cb8-cd09fbc78750,2,1057
15727,2012-08-11,28,af2f7273-0cd5-4b9a-ac70-635d4f26b3b4,3,872
152785,2012-07-30,17,a9d0ae4e-0b7b-4163-830e-15aef5ea6f68,2,884
112807,2012-07-24,28,1702fc91-b33a-4116-809e-ee31bc84ad27,3,890
63089,2012-06-27,17,c8e0070c-ef8a-49df-a6ad-702999bdbc7a,2,917
151148,2012-11-29,5,1bd16c67-2580-4595-96ca-ba1a9d98874f,1,762
178598,2012-02-02,28,77da1e20-b24a-489e-bc57-28e7a13e1a07,2,1063
88175,2012-05-23,22,cb3dc64f-4d0e-4bc7-bf59-c0e163dada57,2,952
104111,2012-10-18,27,47c779c5-27ba-49e2-89ec-3e5489ba69c4,2,804
81854,2012-04-11,32,dbe0a6d2-c365-406b-b12f-190a98d1f949,4,994
67355,2012-09-25,21,8dcc0ec9-cd21-4fd0-a239-2fa7257f6abe,3,827
31960,2012-09-22,17,c673cda4-f604-4e2d-aec1-b118368e06e7,1,830
99489,2012-02-29,5,41da3836-efb5-4536-8f01-8ddfefde3d43,2,1036
111803,2012-11-03,7,c5b44e0e-258a-426f-9104-058065353fbd,3,788
135451,2012-01-28,23,a57b1347-9612-44dc-8777-e77c24f936a6,1,1068
70042,2012-01-05,20,4ddc558c-a800-4a4e-ad32-de81b19fbd90,3,1091
177307,2012-02-04,28,442fbd1c-d4bd-464d-a6a9-69bfe4d6908e,1,1061
58645,2012-03-27,5,d0636e39-9ecc-4318-a509-76c92f0dba6c,1,1009
119071,2012-05-04,11,18c1068d-62f3-482b-8d33-bafd7dc5a3bc,3,971
168113,2012-03-08,6,751fb8ce-2579-487f-b0b6-b2f84dde149d,4,1028
6186,2012-08-17,14,9dca3e9a-e4a0-43a5-b6b6-8c80a0774dfb,4,866
97719,2012-05-04,7,653bd85b-2426-4243-ac49-9dc800a02de4,3,971
